epoch,S_star,p_t,beta_t,omega_t,false_trust_rate,social_welfare,high_type_participation,reward_gini,collusion_success_rate,capital_exclusion_rate,mechanism,seed
93,1.0,0.36,0.6232854361461544,0.3055398904803242,0.18,57.33254199498747,0.8125,0.6712201947379566,0.0,0.1875,pure_stake,2
94,1.0,0.355,0.6455961203984764,0.31340460744385956,0.16,56.34360861754809,0.8125,0.6754489044175418,0.0,0.1875,pure_stake,2
95,1.0,0.365,0.593558473809348,0.3248799289512337,0.18,58.22298895074607,0.8125,0.6647712157695445,0.0,0.1875,pure_stake,2
96,1.0,0.355,0.4848836765507156,0.2849740362735814,0.16,52.85776539180288,0.8125,0.6698642111399775,0.0,0.1875,pure_stake,2
97,1.0,0.365,0.6102171081208208,0.29854208063298343,0.2,56.15867480467117,0.8125,0.661233456150176,0.0,0.1875,pure_stake,2
98,1.0,0.39,0.4522059127228034,0.32383279827616945,0.32,45.40367575699038,0.8125,0.6411550800073826,0.0,0.1875,pure_stake,2
99,1.0,0.375,0.533546310285353,0.3171165519872223,0.18,51.9344116523486,0.8125,0.6561337507512639,0.0,0.1875,pure_stake,2
100,1.0,0.375,0.5610720342186912,0.31299441292495067,0.1,60.00911655319998,0.8125,0.6562342943019139,0.0,0.1875,pure_stake,2
101,1.0,0.375,0.5894294220700265,0.32214513455204996,0.16,57.923639241423,0.8125,0.6552237469427256,0.0,0.1875,pure_stake,2
102,1.0,0.36,0.6147221681309141,0.3240995684213979,0.2,59.72618002550303,0.8125,0.6708322340968851,0.0,0.1875,pure_stake,2
103,1.0,0.37,0.6119878462430807,0.3044498334710186,0.12162162162162163,58.6365063714786,0.8125,0.660307107545581,0.0,0.1875,pure_stake,2
104,1.0,0.36,0.5724374258660881,0.2973209327164832,0.14,59.87368123596286,0.8125,0.6710074047040747,0.0,0.1875,pure_stake,2
105,1.0,0.35,0.6412737602341217,0.30315738760672384,0.07142857142857142,65.78055049196861,0.8125,0.6816994128597387,0.0,0.1875,pure_stake,2
106,1.0,0.345,0.636700638664074,0.30811068137860564,0.14,58.11824092185553,0.8125,0.6864576317397008,0.0,0.1875,pure_stake,2
107,1.0,0.37,0.6860915595155027,0.2959929554633846,0.16,57.736904386507064,0.8125,0.6623498952588408,0.0,0.1875,pure_stake,2
108,1.0,0.345,0.6044110295725138,0.2851917580944421,0.1,64.00763831064229,0.8125,0.6890463717608203,0.0,0.1875,pure_stake,2
109,1.0,0.37,0.6572373215573318,0.32324235182623773,0.18,58.5099074769565,0.8125,0.6664953089975014,0.0,0.1875,pure_stake,2
110,1.0,0.355,0.6157220528177102,0.2996372422995946,0.1,62.078137134180736,0.8125,0.6778815540040868,0.0,0.1875,pure_stake,2
111,1.0,0.355,0.6118558675649718,0.2957303018917221,0.16,57.43443141523247,0.8125,0.6771106085002073,0.0,0.1875,pure_stake,2
112,1.0,0.35,0.7847510040233602,0.278138517658068,0.08,69.68507378495762,0.8125,0.681334975755239,0.0,0.1875,pure_stake,2
113,1.0,0.35,0.6092724184928635,0.2853293363267508,0.2,56.423359833070684,0.8125,0.6787001350441341,0.0,0.1875,pure_stake,2
114,1.0,0.355,0.5853144280560818,0.2800072249937644,0.16,58.43505033182399,0.8125,0.6729811954348286,0.0,0.1875,pure_stake,2
115,1.0,0.355,0.7145178442173784,0.2790068916317505,0.1,59.8051658953378,0.825,0.6751169080507425,0.0,0.175,pure_stake,2
116,1.0,0.365,0.5819831176337461,0.3014911281393661,0.2,55.301725562054514,0.8125,0.6681298741655737,0.0,0.1875,pure_stake,2
117,1.0,0.355,0.5812588499691367,0.3013064394227208,0.16901408450704225,56.652290977968,0.825,0.6783612024870898,0.0,0.175,pure_stake,2
118,1.0,0.36,0.5402620807684182,0.3113353874739311,0.22,56.19855076093807,0.8125,0.6719308953541538,0.0,0.1875,pure_stake,2
119,1.0,0.375,0.6105942616025655,0.3183428401396198,0.24,54.93969598204896,0.825,0.6584426916105071,0.0,0.175,pure_stake,2
120,1.0,0.365,0.5212469098256358,0.33191700735540564,0.16,56.3662468287371,0.825,0.6712732579220753,0.0,0.175,pure_stake,2
121,1.0,0.375,0.594446149714307,0.3247018376712731,0.16,55.30981474882583,0.825,0.6596413880863417,0.0,0.175,pure_stake,2
122,1.0,0.37,0.5555110819182218,0.31895407234061496,0.16,54.51045843873204,0.8125,0.6641758561376068,0.0,0.1875,pure_stake,2
123,1.0,0.405,0.49878266522054127,0.3192533778041982,0.12,44.249758160561214,0.8125,0.6301450422807904,0.0,0.1875,pure_stake,2
124,1.0,0.37,0.6673060777408484,0.2836276286603143,0.12,62.72002913673605,0.825,0.6608321204306046,0.0,0.175,pure_stake,2
125,1.0,0.36,0.5751193944872209,0.305131369220373,0.14,63.363548264371424,0.825,0.6739035498281403,0.0,0.175,pure_stake,2
126,1.0,0.365,0.5883065666096066,0.31571645025979206,0.22,54.685573713507345,0.825,0.6708232875435267,1.0,0.175,pure_stake,2
127,1.0,0.35,0.5894756376830067,0.3153439818563218,0.11428571428571428,61.44137330650788,0.825,0.686237568264093,0.0,0.175,pure_stake,2
128,1.0,0.37,0.5811116853431763,0.3005737731868164,0.22,55.62654219783084,0.825,0.6630088446657836,0.0,0.175,pure_stake,2
129,1.0,0.34,0.6605412953924497,0.27977972645078353,0.12,64.53314877777255,0.825,0.6911364603158296,0.0,0.175,pure_stake,2
130,1.0,0.355,0.5837674658696214,0.2900571602353456,0.2,58.665549543517216,0.825,0.6757021383534054,0.0,0.175,pure_stake,2
131,1.0,0.36,0.5794853492149895,0.2786278643621486,0.14,59.85713275791892,0.825,0.6710744211359029,1.0,0.175,pure_stake,2
132,1.0,0.36,0.6429552369132773,0.28739009676245786,0.16,56.29005754985526,0.825,0.6711534631045645,0.0,0.175,pure_stake,2
133,1.0,0.38,0.6539959986421269,0.29266230786399255,0.14,55.177087272691566,0.825,0.6517691479076901,0.0,0.175,pure_stake,2
134,1.0,0.385,0.6948728022192895,0.3198919609016529,0.14,62.691351386012734,0.8375,0.646274179423464,0.0,0.1625,pure_stake,2
135,1.0,0.355,0.6303748191057444,0.27185055431206623,0.16,62.37906080584573,0.8375,0.674359239744395,0.0,0.1625,pure_stake,2
136,1.0,0.36,0.6080731470274202,0.2941706840023613,0.14,61.161742754512865,0.8375,0.6723286049293546,0.0,0.1625,pure_stake,2
137,1.0,0.38,0.5182506956085714,0.31188570324858855,0.12,55.51366098858581,0.8375,0.654908585713093,0.0,0.1625,pure_stake,2
138,1.0,0.39,0.6000264246146589,0.3533112610587146,0.14,55.65569697884768,0.8375,0.6497957072745106,1.0,0.1625,pure_stake,2
139,1.0,0.36,0.6072348015571796,0.3345387618693556,0.16,58.067366644692605,0.8375,0.6795739406649547,0.0,0.1625,pure_stake,2
140,1.0,0.355,0.6696289149310752,0.2897021556817207,0.12,64.2500296802773,0.8375,0.6772826608481307,0.0,0.1625,pure_stake,2
141,1.0,0.375,0.6225498725865075,0.3200001497255724,0.14,60.15539502916625,0.8375,0.6600441245548744,0.0,0.1625,pure_stake,2
142,1.0,0.4,0.5621506773350593,0.3111095019377369,0.16,56.166609269748044,0.8375,0.6330594768066521,0.0,0.1625,pure_stake,2
143,1.0,0.395,0.6425254101447472,0.3493531489836837,0.1,57.740286079680246,0.8375,0.6392220339197076,0.0,0.1625,pure_stake,2
144,1.0,0.4,0.535590242249088,0.34233111103095415,0.26,47.37416157138969,0.8375,0.63418486303914,0.0,0.1625,pure_stake,2
145,1.0,0.38,0.5719007414723865,0.3457439569672955,0.22,54.64770939317417,0.8375,0.6535144951798466,0.0,0.1625,pure_stake,2
146,1.0,0.385,0.5755979689821491,0.32969276893565724,0.16,54.82247472086824,0.8375,0.6517155463242023,0.0,0.1625,pure_stake,2
147,1.0,0.365,0.6092814014229232,0.30612428369655725,0.1,64.99764537330276,0.8375,0.6698227357486598,0.0,0.1625,pure_stake,2
148,1.0,0.37,0.6511431412403106,0.3149473180228163,0.18,59.433235319843405,0.8375,0.6667631005233728,0.0,0.1625,pure_stake,2
149,1.0,0.37,0.6761770257079796,0.3542195450096864,0.14,60.436205499276085,0.85,0.6687069450919906,0.0,0.15,pure_stake,2
150,1.0,0.375,0.6730323175051073,0.3656601896786035,0.12,60.630678913975025,0.8375,0.6670531796549672,0.0,0.1625,pure_stake,2
151,1.0,0.39,0.6531893882303823,0.3731097189089552,0.18,58.61620001997109,0.8375,0.6522361993213792,0.0,0.1625,pure_stake,2
152,1.0,0.385,0.6563852950667144,0.3599837068373345,0.12,64.55459530848819,0.8375,0.6551549953841157,0.0,0.1625,pure_stake,2
153,1.0,0.37,0.5936583876600265,0.3472665770952105,0.14,58.19006028002651,0.8375,0.6709766513229064,0.0,0.1625,pure_stake,2
154,1.0,0.395,0.6135032159085141,0.3407176626715512,0.24,52.357977210101495,0.8375,0.6425713703024283,0.0,0.1625,pure_stake,2
155,1.0,0.385,0.5062657563507643,0.36365975220277,0.18181818181818185,52.527848480816104,0.8375,0.6540264359526453,0.0,0.1625,pure_stake,2
156,1.0,0.39,0.5646806499274387,0.3286178804268246,0.18,50.440810375392324,0.8375,0.6402523872708124,0.0,0.1625,pure_stake,2
157,1.0,0.37,0.6523551290379969,0.32030588081587613,0.14,60.39393576147247,0.85,0.6615958769038014,0.0,0.15,pure_stake,2
158,1.0,0.38,0.7041015822633698,0.3087225958333337,0.1,57.872458503597194,0.8375,0.6533349636707477,0.0,0.1625,pure_stake,2
159,1.0,0.38,0.6191249300148236,0.33146978618084794,0.12,56.802117083176874,0.85,0.6547281037339381,0.0,0.15,pure_stake,2
160,1.0,0.365,0.6269879859297338,0.33899071585004426,0.1643835616438356,52.38079662532995,0.85,0.6712102584126448,0.0,0.15,pure_stake,2
161,1.0,0.375,0.7364084937658345,0.32945262965333727,0.16,56.76801158264936,0.85,0.6575611009401441,0.0,0.15,pure_stake,2
162,1.0,0.375,0.7092178398287866,0.3430541055458516,0.17333333333333334,58.79190779710368,0.8375,0.660771990632479,0.0,0.1625,pure_stake,2
163,1.0,0.38,0.6941009985301003,0.3412674086449216,0.22,58.934570418177636,0.85,0.6572926460498325,0.0,0.15,pure_stake,2
164,1.0,0.37,0.6830811795428897,0.3159504805923371,0.12,60.513425391931534,0.8375,0.6639168901896046,0.0,0.1625,pure_stake,2
165,1.0,0.365,0.7365208506066641,0.29320441861510516,0.0821917808219178,62.109720656519535,0.8375,0.6668551569216855,0.0,0.1625,pure_stake,2
166,1.0,0.385,0.7675914614807797,0.3011098742015592,0.14,56.40289385250295,0.85,0.6474561711266615,0.0,0.15,pure_stake,2
167,1.0,0.395,0.6419755587654975,0.35899454095167815,0.22,48.9296759811842,0.8375,0.6422607594546884,0.0,0.1625,pure_stake,2
168,1.0,0.365,0.7187578572433807,0.34905844686470044,0.18,60.926349679930524,0.8375,0.6734126318952469,0.0,0.1625,pure_stake,2
169,1.0,0.37,0.5601784805346965,0.3408771314901421,0.22,52.9732551291209,0.8375,0.6642801005492104,0.0,0.1625,pure_stake,2
170,1.0,0.39,0.6366780612427381,0.3253435167824808,0.14,50.63843040490045,0.8375,0.646295241173705,0.0,0.1625,pure_stake,2
171,1.0,0.385,0.6591456235005869,0.31381067870467544,0.18,53.65004617336167,0.85,0.6489560195049358,0.0,0.15,pure_stake,2
172,1.0,0.395,0.544676869389299,0.34328264721277985,0.22,54.52151752081018,0.8625,0.6399298925705174,0.0,0.1375,pure_stake,2
173,1.0,0.375,0.6660205699521698,0.29877373012820074,0.16,59.54870788634616,0.8625,0.6567556016154816,0.0,0.1375,pure_stake,2
174,1.0,0.405,0.6217450628161116,0.3182814403556957,0.2,54.698738086366376,0.8625,0.6247173022323057,0.0,0.1375,pure_stake,2
175,1.0,0.415,0.5936385880263456,0.36419817632387264,0.14,55.61187929787505,0.8625,0.6225189260483639,0.0,0.1375,pure_stake,2
176,1.0,0.41,0.5800201872272482,0.3550537992219943,0.24,50.45377279265307,0.8625,0.6290851018038381,0.0,0.1375,pure_stake,2
177,1.0,0.4,0.6099294251459756,0.3657704388204774,0.18,52.623380757109025,0.8625,0.6397828136545671,0.0,0.1375,pure_stake,2
178,1.0,0.365,0.6474742985510675,0.3109148174579734,0.1,65.32602353295401,0.8625,0.6717808791862895,0.0,0.1375,pure_stake,2
179,1.0,0.375,0.6240719320147823,0.30066463642484087,0.12,59.548897169968825,0.8625,0.6567922128474798,0.0,0.1375,pure_stake,2
180,1.0,0.385,0.6155086435165963,0.29285189647853893,0.2,57.672565039397476,0.8625,0.647491008348023,0.0,0.1375,pure_stake,2
181,1.0,0.375,0.7349427813099745,0.2912130000308348,0.14,57.99693740058959,0.8625,0.6614804640506307,0.0,0.1375,pure_stake,2
182,1.0,0.385,0.6849940360011912,0.3401807470952282,0.16,56.550532180612684,0.8625,0.6526881420853762,0.0,0.1375,pure_stake,2
183,1.0,0.39,0.6131154752922093,0.3379834174401287,0.1,60.24219627364334,0.8625,0.6514376966267551,0.0,0.1375,pure_stake,2
184,1.0,0.385,0.6660046301165878,0.34706229662310856,0.08,61.246224608753195,0.8625,0.6551535117855697,0.0,0.1375,pure_stake,2
185,1.0,0.38,0.6214541906364294,0.3473743098288362,0.16,57.20251061378535,0.8625,0.6575782399523458,0.0,0.1375,pure_stake,2
186,1.0,0.39,0.5513367024711505,0.36807069149317984,0.18,55.07603381438763,0.875,0.6495868304976051,0.0,0.125,pure_stake,2
187,1.0,0.375,0.7001358054162509,0.34101936178914033,0.1,60.58550251134238,0.875,0.6598495062239257,0.0,0.125,pure_stake,2
188,1.0,0.395,0.72809021657177,0.32399009135904777,0.14,58.1646154932364,0.875,0.6410921056796632,0.0,0.125,pure_stake,2
189,1.0,0.39,0.6374339706197373,0.3001374713128386,0.14,58.972871021965254,0.875,0.6437030522383699,0.0,0.125,pure_stake,2
190,1.0,0.385,0.5765366886275018,0.2910326927046883,0.16,60.06517559719712,0.875,0.6474606907451853,0.0,0.125,pure_stake,2
191,1.0,0.4,0.5479450966120759,0.33640367317731873,0.08,58.530739014618256,0.875,0.6377473448378441,0.0,0.125,pure_stake,2
192,1.0,0.42,0.6168812787559739,0.3674886237035262,0.12,55.40478575559878,0.875,0.6232120062405225,0.0,0.125,pure_stake,2
193,1.0,0.395,0.6102201301609064,0.353574477905452,0.16,55.72898470185374,0.875,0.6444747568915344,0.0,0.125,pure_stake,2
194,1.0,0.39,0.7370351536417983,0.3437767893470467,0.18,55.762988469973145,0.875,0.6477318393063849,0.0,0.125,pure_stake,2
195,1.0,0.38,0.652871220398454,0.3205151896232779,0.14,61.7515851355217,0.875,0.6539672794744853,0.0,0.125,pure_stake,2
196,1.0,0.395,0.7341362861197868,0.3151644514176638,0.1,60.84822705128597,0.875,0.6413922153172426,0.0,0.125,pure_stake,2
197,1.0,0.405,0.631758955326084,0.3158717780657141,0.2,54.00181531833473,0.875,0.6315685746085561,0.0,0.125,pure_stake,2
198,1.0,0.39,0.6536329063533053,0.3108698317661921,0.06,60.20960002024209,0.875,0.6451482365735108,0.0,0.125,pure_stake,2
199,1.0,0.38,0.7236968013416061,0.30191424148877655,0.08,61.92667456578083,0.875,0.6546749787069297,0.0,0.125,pure_stake,2
50,1.0,0.34,0.5543360854814497,0.2913022121737858,0.1,60.761886788495886,0.75,0.6863227908939247,1.0,0.25,pure_stake,3
51,1.0,0.34,0.5783013688926342,0.2942307227272151,0.1323529411764706,56.391565550185284,0.75,0.6869298417918268,1.0,0.25,pure_stake,3
52,1.0,0.345,0.6085719080782013,0.291976470497167,0.18,56.00177440345695,0.75,0.6798743720292143,1.0,0.25,pure_stake,3
53,1.0,0.34,0.5761228572315307,0.31084621774474674,0.12,60.893546546790496,0.75,0.6890240458354551,1.0,0.25,pure_stake,3
54,1.0,0.345,0.5972496518895958,0.3108561353417116,0.14,57.76241578345569,0.75,0.6857734808475118,1.0,0.25,pure_stake,3
55,1.0,0.32,0.5530122501174989,0.3025661933750304,0.10937500000000001,66.11973029012363,0.75,0.7101969822210223,1.0,0.25,pure_stake,3
56,1.0,0.335,0.5664212450525263,0.3039310249061826,0.14,58.92747402317024,0.75,0.6965837408591804,1.0,0.25,pure_stake,3
57,1.0,0.335,0.5372759904617979,0.29158941399222726,0.12,58.02548351508206,0.75,0.6954459150066261,1.0,0.25,pure_stake,3
58,1.0,0.335,0.552943012917057,0.29524242072969087,0.16,57.55803301192599,0.7625,0.6935164457227886,1.0,0.2375,pure_stake,3
59,1.0,0.34,0.6140140170098877,0.2789874785443181,0.18,59.01317636002459,0.7625,0.6881373462540309,1.0,0.2375,pure_stake,3
60,1.0,0.325,0.6295639942068297,0.28977284465908987,0.14,65.55057371202062,0.7625,0.7052819024760982,1.0,0.2375,pure_stake,3
61,1.0,0.335,0.5685312422905147,0.3229781165710291,0.13432835820895522,64.28527230275294,0.7625,0.7000606444332688,1.0,0.2375,pure_stake,3
62,1.0,0.34,0.5629177927194274,0.3376913013935939,0.2,51.751793065503826,0.7625,0.6938367557176418,1.0,0.2375,pure_stake,3
63,1.0,0.34,0.692883270243483,0.3272631532351558,0.1,62.31339922498265,0.7625,0.6929105392632042,1.0,0.2375,pure_stake,3
64,1.0,0.325,0.6994473715045022,0.32298949385237136,0.09230769230769231,67.27424411230339,0.7625,0.709761683889816,1.0,0.2375,pure_stake,3
65,1.0,0.34,0.5969576635501269,0.3582083897736896,0.1,59.80000730544734,0.775,0.6968716655718049,1.0,0.225,pure_stake,3
66,1.0,0.35,0.6272327621648088,0.3361757513004114,0.22,57.639567867473744,0.775,0.6833606813010384,1.0,0.225,pure_stake,3
67,1.0,0.33,0.6418696640164149,0.3359882012071022,0.13636363636363635,59.61941422585699,0.7625,0.7048239505070902,1.0,0.2375,pure_stake,3
68,1.0,0.32,0.6296173413791578,0.2937976872178385,0.078125,66.48579104212799,0.7625,0.7095017997446972,1.0,0.2375,pure_stake,3
69,1.0,0.33,0.7426996519831534,0.27788614272523665,0.10606060606060608,66.78791572414111,0.7625,0.6990427571155611,1.0,0.2375,pure_stake,3
70,1.0,0.355,0.6306657750318265,0.33281990679273477,0.22,57.031376300388274,0.7625,0.6755906098698989,1.0,0.2375,pure_stake,3
71,1.0,0.34,0.5771542390494931,0.32342991188511416,0.1,61.467519397640935,0.7625,0.6897068957425123,1.0,0.2375,pure_stake,3
72,1.0,0.35,0.6195147778749215,0.3238999455809187,0.12,59.854684089355835,0.7625,0.6842040542351315,1.0,0.2375,pure_stake,3
73,1.0,0.38,0.5013506160975529,0.33981450027690474,0.28,51.2282790717086,0.7625,0.6524320665692154,1.0,0.2375,pure_stake,3
74,1.0,0.355,0.5502006406640315,0.3051016850096681,0.14,54.83422958887354,0.775,0.6744288035298196,1.0,0.225,pure_stake,3
75,1.0,0.34,0.6565653366550573,0.2760678634453497,0.16,61.51347983349954,0.775,0.687525565782432,1.0,0.225,pure_stake,3
76,1.0,0.33,0.6125256220383533,0.2913044717406157,0.14,64.47881231616452,0.775,0.6988378673473832,1.0,0.225,pure_stake,3
77,1.0,0.345,0.6050457315410767,0.28791078263220127,0.14,59.07083604207892,0.7875,0.6848753430504347,1.0,0.2125,pure_stake,3
78,1.0,0.35,0.5213545411885716,0.29872326091960477,0.17142857142857143,51.84830432233191,0.775,0.6795427230175446,1.0,0.225,pure_stake,3
79,1.0,0.355,0.5848334595395962,0.29777582313172196,0.2,53.64810661061254,0.775,0.6733328093009278,1.0,0.225,pure_stake,3
80,1.0,0.35,0.5349557673586589,0.26779307193934654,0.2,54.94255847926075,0.7875,0.6748993853487293,1.0,0.2125,pure_stake,3
81,1.0,0.355,0.5947774300507861,0.3122242029564277,0.16901408450704225,56.74826654720711,0.7875,0.6703072082773549,1.0,0.2125,pure_stake,3
82,1.0,0.37,0.5496650228940565,0.32591795646028754,0.16,56.29300876517692,0.8,0.6570763193455008,1.0,0.2,pure_stake,3
83,1.0,0.365,0.6561521257849309,0.3343791271364155,0.22,61.16361322941436,0.8,0.666196093748105,1.0,0.2,pure_stake,3
84,1.0,0.38,0.45818262061656306,0.39029257474251544,0.18,50.72418043256597,0.8,0.6562164017356849,1.0,0.2,pure_stake,3
85,1.0,0.38,0.48392451592544167,0.36822437407373554,0.28,47.86174413042813,0.8,0.6540875727904757,1.0,0.2,pure_stake,3
86,1.0,0.36,0.5323647881723123,0.32226006070123564,0.1388888888888889,56.01699455591672,0.8125,0.6724929505970857,1.0,0.1875,pure_stake,3
87,1.0,0.36,0.5997860320801717,0.3313401968294271,0.14,59.077803896642465,0.8,0.6722858568617991,1.0,0.2,pure_stake,3
88,1.0,0.36,0.5076478687224218,0.3014959692064159,0.16,56.98899342599749,0.8,0.6708579292854279,1.0,0.2,pure_stake,3
89,1.0,0.36,0.5268699215887829,0.3105009965222883,0.2,55.625304646487315,0.8125,0.6729509184020641,1.0,0.1875,pure_stake,3
90,1.0,0.35,0.5248359139558468,0.3264425996638275,0.12,58.1723505743562,0.8,0.6821438672270306,1.0,0.2,pure_stake,3
91,1.0,0.37,0.649756254001708,0.30737679843281135,0.16,54.400795954966725,0.8125,0.6628505992602782,1.0,0.1875,pure_stake,3
92,1.0,0.38,0.639456141451558,0.3288124067090754,0.18,57.69707362805732,0.8125,0.6554093421773858,1.0,0.1875,pure_stake,3
93,1.0,0.36,0.6347386025953965,0.3176190114674214,0.14,59.70483724343,0.825,0.6723082246322352,1.0,0.175,pure_stake,3
94,1.0,0.36,0.7022311991330957,0.30460622706800744,0.1,63.879611229255865,0.825,0.6715833183965085,1.0,0.175,pure_stake,3
95,1.0,0.35,0.695936438415424,0.31517374450863656,0.14,62.442241505973236,0.825,0.6840984260377095,1.0,0.175,pure_stake,3
96,1.0,0.375,0.6407627107887021,0.3523597885589062,0.12,58.28575690798858,0.825,0.661506699434673,1.0,0.175,pure_stake,3
97,1.0,0.385,0.595434983337544,0.3396416577044641,0.22,49.16938201367191,0.825,0.6519659351437785,1.0,0.175,pure_stake,3
98,1.0,0.375,0.6124476210969505,0.3141621409176226,0.16,53.81119677784091,0.825,0.6608363778878509,1.0,0.175,pure_stake,3
99,1.0,0.37,0.6720689712279551,0.33323148990768015,0.16,61.70664128522528,0.8375,0.6654039032537694,1.0,0.1625,pure_stake,3
100,1.0,0.38,0.68091963211669,0.3302416971976222,0.16,57.41524680354236,0.8375,0.654130790707413,1.0,0.1625,pure_stake,3
101,1.0,0.375,0.6957565266276532,0.3393311526728814,0.1,58.5752449881154,0.8375,0.6599995882055475,1.0,0.1625,pure_stake,3
102,1.0,0.365,0.6473011564781359,0.31080497651821115,0.16,54.2981308576428,0.8375,0.6670459719530846,1.0,0.1625,pure_stake,3
103,1.0,0.37,0.6531475137126252,0.30099599965901896,0.14,61.07198143181361,0.85,0.6638664513399399,1.0,0.15,pure_stake,3
104,1.0,0.36,0.771220772866646,0.29201405145697407,0.08,66.27271572370383,0.8375,0.6711923466405817,1.0,0.1625,pure_stake,3
105,1.0,0.395,0.7156099787432827,0.35795700580075024,0.12,56.415771955001794,0.85,0.6433340334791726,1.0,0.15,pure_stake,3
106,1.0,0.37,0.7028001609215528,0.3305865942985297,0.18,58.12010147491879,0.8375,0.662815909233518,1.0,0.1625,pure_stake,3
107,1.0,0.365,0.6764950050051183,0.2976044670335376,0.22,58.391197330481994,0.8375,0.6682373482208103,1.0,0.1625,pure_stake,3
108,1.0,0.365,0.7057919459797274,0.3050946460501731,0.1,61.5312145623851,0.85,0.667666891657636,1.0,0.15,pure_stake,3
109,1.0,0.36,0.6707157639074216,0.2724541822890507,0.1111111111111111,63.204299279633716,0.8375,0.669239748857166,1.0,0.1625,pure_stake,3
110,1.0,0.355,0.8468222885985006,0.26310227028870686,0.1,67.50427512847871,0.8375,0.673710256846056,1.0,0.1625,pure_stake,3
111,1.0,0.35,0.6638717435123757,0.28205334460079373,0.12,63.07462827481248,0.8375,0.6781473475528161,1.0,0.1625,pure_stake,3
