theta,pi_theta,marginal_return,s_star
0.5311481077596143,0.214098162284135,-0.002832761096937555,0.0
0.8887095175903122,0.08895166884339073,0.013436283050359203,0.13436283050359205
0.792043899858825,0.12278463504941128,0.009037997443576532,0.09037997443576531
0.48309163069903244,0.23091792925533866,-0.005019330803194028,0.0
0.16856881212901148,0.341000915754846,-0.019330119048129982,0.0
0.8673382587151925,0.0964316094496826,0.01246389077154126,0.1246389077154126
0.8648508877127795,0.09730218930052714,0.01235071539093147,0.12350715390931469
0.44383503299592936,0.24465773845142474,-0.006805505998685218,0.0
0.9513277498257418,0.06703528756099036,0.01628541261707125,0.16285412617071252
0.8787954545818897,0.09242159089633861,0.012985193183475978,0.1298519318347598
0.3212913806229922,0.28754801678195274,-0.012381242181653863,0.0
0.2741606242720409,0.3040437815047857,-0.014525691595622146,0.0
0.6250878120209233,0.18121926579267683,0.0014414954469520076,0.014414954469520076
0.10625369267017476,0.36281120756543883,-0.02216545698350705,0.0
0.5490836306862328,0.20782072925981854,-0.002016694803776413,0.0
0.718280409510367,0.14860185667137155,0.0056817586327216965,0.056817586327216965
0.19275330861412096,0.33253634198505766,-0.0182297244580575,0.0
0.02206153353152376,0.3922784632639667,-0.025996200224315678,0.0
0.5966799725747916,0.19116200959882296,0.00014893875215301125,0.0014893875215301125
0.6822781641237673,0.16120264255668146,0.004043656467631409,0.04043656467631409
0.6960026008105544,0.15639908971630595,0.004668118336880224,0.04668118336880224
0.5511399236419668,0.2071010267253116,-0.0019231334742905136,0.0
0.4959207393101614,0.22642774124144352,-0.004435606361387661,0.0
0.6815878373033055,0.16144425694384307,0.004012246597300397,0.04012246597300397
0.41986445619885526,0.25304744033040066,-0.007896167242952088,0.0
0.8367878273626541,0.10712426042307105,0.011073846145000761,0.11073846145000761
0.07213705172059885,0.37475203189779044,-0.02371776414671276,0.0
0.5863818813254531,0.1947663415360914,-0.00031962439969188475,0.0
0.4766605247516725,0.23316881633691464,-0.005311946123798907,0.0
0.3517254807948359,0.27689608172180746,-0.010996490623834971,0.0
0.7675807933959217,0.1313467223114274,0.007924926099514434,0.07924926099514434
0.5112472145720767,0.22106347489977318,-0.0037382517369705173,0.0
0.47784833949499483,0.2327530811767518,-0.005257900552977739,0.0
0.5768410373852991,0.19810563691514532,-0.0007537327989688945,0.0
0.7561282761472033,0.13535510334847883,0.007403836564697747,0.07403836564697747
0.5664041915848064,0.2017585329453178,-0.0012286092828913166,0.0
0.41265817723151826,0.2555696379689686,-0.008224052935965922,0.0
0.6844808481782274,0.1604317031376204,0.004143878592109344,0.04143878592109344
0.9640418404591437,0.0625853558392997,0.016863903740891036,0.16863903740891034
0.683037972423546,0.16093670965175888,0.004078227745271341,0.040782277452713414
0.5650591498000572,0.20222929756997998,-0.0012898086840974002,0.0
0.6740992101281538,0.16406527645514618,0.0036715140608309937,0.03671514060830994
0.16583289740382054,0.34195848590866285,-0.01945460316812617,0.0
0.23539355131211936,0.31761225704075824,-0.016289593415298575,0.0
0.34008150100013534,0.28097147464995265,-0.01152629170449385,0.0
0.42027845197387576,0.2529025418091435,-0.007877330435188661,0.0
0.6583962118912813,0.16956132583805156,0.0029570276410532947,0.029570276410532947
0.3193095115524173,0.28824167095665393,-0.012471417224365015,0.0
0.8017947452093129,0.11937183917674049,0.009481660907023733,0.09481660907023734
0.7781280662458234,0.12765517681396182,0.008404827014184959,0.0840482701418496
0.27311943964857177,0.3044081961229999,-0.014573065495989992,0.0
0.22206473214950836,0.3222773437476721,-0.016896054687197373,0.0
0.09827152334596397,0.36560496682891264,-0.022528645687758645,0.0
0.2802360861132211,0.30191736986037265,-0.014249258081848449,0.0
0.40185368987807324,0.25935120854267435,-0.008715657110547666,0.0
0.5507606479235697,0.2072337732267506,-0.0019403905194775826,0.0
0.41695232283302824,0.25406668700844015,-0.008028669311097223,0.0
0.25399719795253606,0.3111009807166124,-0.015443127493159615,0.0
0.6750748539808207,0.16372380110671275,0.003715905856127341,0.03715905856127341
0.2762547030297853,0.3033108539395752,-0.014430411012144779,0.0
0.12388962293656,0.356638631972204,-0.021363022156386528,0.0
